txn_id,timestamp,customer_id,account_id,amount,currency,txn_type,counterparty,counterparty_country,channel
c_cust_042_shop_3_1,2026-05-23 12:00,cust_042,acct_1042,117.5,USD,payment,Superstore Retail,IN,online
c_cust_041_cash_3,2026-05-23 14:00,cust_041,acct_1041,284.81,USD,cash_withdrawal,Self,US,branch
c_cust_033_shop_3_2,2026-05-23 19:00,cust_033,acct_1033,156.96,USD,payment,Grocery Mart,US,mobile
c_cust_028_shop_3_1,2026-05-23 21:00,cust_028,acct_1028,110.51,USD,payment,Superstore Retail,AE,online
c_cust_053_shop_3_1,2026-05-23 21:00,cust_053,acct_1053,64.96,USD,payment,Home Goods Co,KE,mobile
c_cust_024_shop_3_1,2026-05-24 09:00,cust_024,acct_1024,16.88,USD,payment,Grocery Mart,GB,online
c_cust_040_shop_3_1,2026-05-24 09:00,cust_040,acct_1040,124.14,USD,payment,Home Goods Co,NG,mobile
c_cust_021_shop_3_0,2026-05-24 10:00,cust_021,acct_1021,136.57,USD,payment,Grocery Mart,SG,mobile
c_cust_049_shop_3_1,2026-05-24 11:00,cust_049,acct_1049,110.39,USD,payment,Grocery Mart,FR,online
c_cust_055_shop_3_2,2026-05-24 13:00,cust_055,acct_1055,171.25,USD,payment,Grocery Mart,MX,online
c_cust_030_shop_3_0,2026-05-24 14:00,cust_030,acct_1030,176.74,USD,payment,Home Goods Co,IT,mobile
c_cust_018_shop_3_1,2026-05-24 16:00,cust_018,acct_1018,172.4,USD,payment,Corner Pharmacy,IN,mobile
c_cust_024_shop_3_0,2026-05-24 16:00,cust_024,acct_1024,91.0,USD,payment,Online Marketplace,GB,online
c_cust_031_shop_3_1,2026-05-24 18:00,cust_031,acct_1031,172.68,USD,payment,Corner Pharmacy,SE,mobile
c_cust_053_shop_3_2,2026-05-24 21:00,cust_053,acct_1053,25.41,USD,payment,Grocery Mart,KE,mobile
c_cust_033_shop_3_0,2026-05-25 09:00,cust_033,acct_1033,25.8,USD,payment,Corner Pharmacy,US,mobile
c_cust_022_shop_3_1,2026-05-25 12:00,cust_022,acct_1022,164.82,USD,payment,Corner Pharmacy,US,mobile
c_cust_025_shop_3_1,2026-05-25 12:00,cust_025,acct_1025,43.4,USD,payment,Online Marketplace,GB,mobile
c_cust_063_shop_3_0,2026-05-26 10:00,cust_063,acct_1063,163.98,USD,payment,Grocery Mart,AU,mobile
c_cust_064_shop_3_2,2026-05-26 10:00,cust_064,acct_1064,43.35,USD,payment,Online Marketplace,NL,online
c_cust_039_cash_3,2026-05-26 14:00,cust_039,acct_1039,314.2,USD,cash_withdrawal,Self,NG,branch
c_cust_051_shop_3_0,2026-05-26 14:00,cust_051,acct_1051,96.44,USD,payment,Home Goods Co,SE,online
c_cust_042_cash_3,2026-05-26 15:00,cust_042,acct_1042,70.8,USD,cash_withdrawal,Self,IN,branch
c_cust_038_cash_3,2026-05-26 18:00,cust_038,acct_1038,219.87,USD,cash_withdrawal,Self,KE,branch
c_cust_044_shop_3_0,2026-05-26 20:00,cust_044,acct_1044,76.33,USD,payment,Corner Pharmacy,CA,mobile
c_cust_043_cash_3,2026-05-27 10:00,cust_043,acct_1043,344.61,USD,cash_withdrawal,Self,AE,branch
c_cust_064_shop_3_0,2026-05-27 15:00,cust_064,acct_1064,102.53,USD,payment,Grocery Mart,NL,online
c_cust_046_shop_3_1,2026-05-27 16:00,cust_046,acct_1046,87.73,USD,payment,Online Marketplace,PH,mobile
c_cust_062_shop_3_0,2026-05-27 16:00,cust_062,acct_1062,71.69,USD,payment,Corner Pharmacy,GB,mobile
c_cust_053_cash_3,2026-05-27 17:00,cust_053,acct_1053,90.16,USD,cash_withdrawal,Self,KE,branch
c_cust_058_shop_3_0,2026-05-27 17:00,cust_058,acct_1058,134.33,USD,payment,Online Marketplace,KE,mobile
c_cust_055_shop_3_0,2026-05-27 19:00,cust_055,acct_1055,19.81,USD,payment,Corner Pharmacy,MX,online
c_cust_037_shop_3_1,2026-05-27 21:00,cust_037,acct_1037,147.38,USD,payment,Superstore Retail,AU,online
c_cust_051_shop_3_1,2026-05-28 09:00,cust_051,acct_1051,122.72,USD,payment,Grocery Mart,SE,online
c_cust_043_shop_3_2,2026-05-28 10:00,cust_043,acct_1043,114.19,USD,payment,Home Goods Co,AE,online
c_cust_065_shop_3_1,2026-05-28 11:00,cust_065,acct_1065,130.21,USD,payment,Superstore Retail,MX,mobile
c_cust_047_cash_3,2026-05-28 14:00,cust_047,acct_1047,132.93,USD,cash_withdrawal,Self,AU,branch
c_cust_028_shop_3_0,2026-05-28 16:00,cust_028,acct_1028,116.15,USD,payment,Grocery Mart,AE,online
c_cust_042_shop_3_2,2026-05-28 16:00,cust_042,acct_1042,48.31,USD,payment,Corner Pharmacy,IN,mobile
c_cust_016_shop_3_1,2026-05-28 17:00,cust_016,acct_1016,174.74,USD,payment,Corner Pharmacy,GB,mobile
c_cust_067_shop_3_0,2026-05-28 17:00,cust_067,acct_1067,152.77,USD,payment,Corner Pharmacy,GB,mobile
c_cust_064_shop_3_1,2026-05-28 18:00,cust_064,acct_1064,157.7,USD,payment,Online Marketplace,NL,online
c_cust_059_shop_3_1,2026-05-28 19:00,cust_059,acct_1059,54.78,USD,payment,Online Marketplace,AE,mobile
c_cust_040_shop_3_0,2026-05-29 09:00,cust_040,acct_1040,106.72,USD,payment,Grocery Mart,NG,online
c_cust_015_shop_3_0,2026-05-29 10:00,cust_015,acct_1015,89.87,USD,payment,Online Marketplace,AU,mobile
c_cust_063_shop_3_1,2026-05-29 10:00,cust_063,acct_1063,145.19,USD,payment,Corner Pharmacy,AU,online
c_cust_065_shop_3_0,2026-05-29 11:00,cust_065,acct_1065,165.51,USD,payment,Superstore Retail,MX,online
c_cust_014_shop_3_1,2026-05-29 12:00,cust_014,acct_1014,151.32,USD,payment,Superstore Retail,NG,online
c_cust_027_shop_3_1,2026-05-29 12:00,cust_027,acct_1027,68.45,USD,payment,Online Marketplace,KE,mobile
c_cust_041_shop_3_1,2026-05-29 12:00,cust_041,acct_1041,147.47,USD,payment,Online Marketplace,US,mobile
c_cust_024_shop_3_3,2026-05-29 16:00,cust_024,acct_1024,115.48,USD,payment,Online Marketplace,GB,mobile
c_cust_059_shop_3_0,2026-05-29 16:00,cust_059,acct_1059,126.14,USD,payment,Grocery Mart,AE,online
c_cust_013_cash_3,2026-05-29 18:00,cust_013,acct_1013,193.41,USD,cash_withdrawal,Self,IN,branch
c_cust_062_shop_3_1,2026-05-29 18:00,cust_062,acct_1062,63.82,USD,payment,Superstore Retail,GB,online
c_cust_065_shop_3_2,2026-05-29 18:00,cust_065,acct_1065,39.89,USD,payment,Corner Pharmacy,MX,mobile
c_cust_031_sal_4,2026-06-01 07:00,cust_031,acct_1031,3070.16,USD,salary,Mcintosh-Adams Payroll,SE,online
c_cust_036_sal_4,2026-06-01 07:00,cust_036,acct_1036,9883.17,USD,salary,"Thomas, Summers and Espinoza Payroll",MX,online
c_cust_043_sal_4,2026-06-01 07:00,cust_043,acct_1043,4602.94,USD,salary,Cain Ltd Payroll,AE,online
c_cust_052_sal_4,2026-06-01 07:00,cust_052,acct_1052,6276.29,USD,salary,Oconnor-Bright Payroll,KE,online
c_cust_020_sal_4,2026-06-01 08:00,cust_020,acct_1020,4497.12,USD,salary,Stone-Odonnell Payroll,PH,online
c_cust_028_sal_4,2026-06-01 09:00,cust_028,acct_1028,3758.16,USD,salary,Dyer-Martin Payroll,AE,online
c_cust_034_sal_4,2026-06-01 09:00,cust_034,acct_1034,6010.29,USD,salary,Stevens and Sons Payroll,DE,online
c_cust_048_shop_4_0,2026-06-01 09:00,cust_048,acct_1048,178.94,USD,payment,Home Goods Co,SE,mobile
c_cust_060_sal_4,2026-06-01 09:00,cust_060,acct_1060,6396.4,USD,salary,Harris LLC Payroll,PH,online
c_cust_013_sal_4,2026-06-01 10:00,cust_013,acct_1013,2489.39,USD,salary,Waters-Owens Payroll,IN,online
c_cust_019_sal_4,2026-06-01 10:00,cust_019,acct_1019,12156.3,USD,salary,"Diaz, Martinez and Sweeney Payroll",IN,online
c_cust_026_shop_4_1,2026-06-01 10:00,cust_026,acct_1026,167.84,USD,payment,Superstore Retail,DE,mobile
c_cust_040_sal_4,2026-06-01 10:00,cust_040,acct_1040,8708.77,USD,salary,"Donaldson, Cole and Adams Payroll",NG,online
c_cust_041_sal_4,2026-06-01 10:00,cust_041,acct_1041,3144.49,USD,salary,Johnson-Smith Payroll,US,online
c_cust_050_sal_4,2026-06-01 10:00,cust_050,acct_1050,10068.09,USD,salary,Dominguez Ltd Payroll,IT,online
c_cust_063_sal_4,2026-06-01 10:00,cust_063,acct_1063,6193.33,USD,salary,Campbell-Boyd Payroll,AU,online
c_cust_061_cash_4,2026-06-01 16:00,cust_061,acct_1061,153.05,USD,cash_withdrawal,Self,JP,branch
c_cust_017_shop_4_3,2026-06-01 17:00,cust_017,acct_1017,64.75,USD,payment,Corner Pharmacy,BR,mobile
c_cust_031_cash_4,2026-06-01 17:00,cust_031,acct_1031,97.54,USD,cash_withdrawal,Self,SE,branch
c_cust_013_shop_4_0,2026-06-01 18:00,cust_013,acct_1013,39.96,USD,payment,Grocery Mart,IN,mobile
c_cust_026_sal_4,2026-06-02 07:00,cust_026,acct_1026,10225.69,USD,salary,Wolf Inc Payroll,DE,online
c_cust_032_sal_4,2026-06-02 07:00,cust_032,acct_1032,4524.44,USD,salary,Lara-Vang Payroll,AE,online
c_cust_042_sal_4,2026-06-02 07:00,cust_042,acct_1042,3927.51,USD,salary,Long PLC Payroll,IN,online
c_cust_054_sal_4,2026-06-02 07:00,cust_054,acct_1054,9266.42,USD,salary,Pratt Inc Payroll,AE,online
c_cust_057_sal_4,2026-06-02 07:00,cust_057,acct_1057,5555.36,USD,salary,Jimenez-Mckinney Payroll,IN,online
c_cust_061_sal_4,2026-06-02 07:00,cust_061,acct_1061,3777.51,USD,salary,Beck-Moore Payroll,JP,online
c_cust_024_sal_4,2026-06-02 08:00,cust_024,acct_1024,6268.87,USD,salary,King LLC Payroll,GB,online
c_cust_033_sal_4,2026-06-02 08:00,cust_033,acct_1033,4858.15,USD,salary,Collier Ltd Payroll,US,online
c_cust_055_sal_4,2026-06-02 08:00,cust_055,acct_1055,10369.04,USD,salary,Mckenzie Inc Payroll,MX,online
c_cust_059_sal_4,2026-06-02 08:00,cust_059,acct_1059,4718.12,USD,salary,Rocha-Williams Payroll,AE,online
c_cust_066_sal_4,2026-06-02 08:00,cust_066,acct_1066,3721.64,USD,salary,Rodriguez-Anderson Payroll,KE,online
c_cust_020_shop_4_0,2026-06-02 09:00,cust_020,acct_1020,108.57,USD,payment,Online Marketplace,PH,online
c_cust_046_sal_4,2026-06-02 09:00,cust_046,acct_1046,5072.3,USD,salary,Jimenez PLC Payroll,PH,online
c_cust_047_sal_4,2026-06-02 09:00,cust_047,acct_1047,4404.32,USD,salary,"Gallagher, Brock and Donaldson Payroll",AU,online
c_cust_058_sal_4,2026-06-02 09:00,cust_058,acct_1058,5898.04,USD,salary,Lopez and Sons Payroll,KE,online
c_cust_067_sal_4,2026-06-02 09:00,cust_067,acct_1067,9881.14,USD,salary,"Schwartz, Rodriguez and Anderson Payroll",GB,online
c_cust_014_sal_4,2026-06-02 10:00,cust_014,acct_1014,3283.03,USD,salary,Fisher-Hayden Payroll,NG,online
c_cust_018_sal_4,2026-06-02 10:00,cust_018,acct_1018,8971.16,USD,salary,Lee and Sons Payroll,IN,online
c_cust_048_sal_4,2026-06-02 10:00,cust_048,acct_1048,9877.27,USD,salary,"Frank, Smith and Martinez Payroll",SE,online
c_cust_030_shop_4_3,2026-06-02 12:00,cust_030,acct_1030,96.57,USD,payment,Corner Pharmacy,IT,online
g_cust_011_w,2026-06-02 14:00,cust_011,acct_1011,60000,USD,wire_out,Alpine Equity Partners,CH,online
c_cust_060_shop_4_1,2026-06-02 14:00,cust_060,acct_1060,152.09,USD,payment,Grocery Mart,PH,mobile
c_cust_067_shop_4_0,2026-06-02 14:00,cust_067,acct_1067,26.95,USD,payment,Superstore Retail,GB,online
c_cust_046_cash_4,2026-06-02 16:00,cust_046,acct_1046,149.7,USD,cash_withdrawal,Self,PH,branch
c_cust_031_shop_4_0,2026-06-02 18:00,cust_031,acct_1031,73.32,USD,payment,Online Marketplace,SE,mobile
c_cust_047_shop_4_0,2026-06-02 18:00,cust_047,acct_1047,178.07,USD,payment,Home Goods Co,AU,online
c_cust_046_shop_4_1,2026-06-02 20:00,cust_046,acct_1046,147.92,USD,payment,Superstore Retail,PH,mobile
c_cust_021_sal_4,2026-06-03 07:00,cust_021,acct_1021,6055.08,USD,salary,Lee-Jacobs Payroll,SG,online
c_cust_027_sal_4,2026-06-03 07:00,cust_027,acct_1027,3278.4,USD,salary,Martinez-Ramos Payroll,KE,online
c_cust_029_sal_4,2026-06-03 07:00,cust_029,acct_1029,4980.63,USD,salary,"Phillips, Yu and Rodriguez Payroll",CA,online
c_cust_030_sal_4,2026-06-03 07:00,cust_030,acct_1030,6125.03,USD,salary,"Duncan, Graves and Davis Payroll",IT,online
c_cust_039_sal_4,2026-06-03 07:00,cust_039,acct_1039,7517.29,USD,salary,Olson Group Payroll,NG,online
c_cust_064_sal_4,2026-06-03 07:00,cust_064,acct_1064,2406.05,USD,salary,"Sullivan, Mathis and Calderon Payroll",NL,online
c_cust_015_sal_4,2026-06-03 08:00,cust_015,acct_1015,11384.54,USD,salary,"Lane, Maldonado and Griffin Payroll",AU,online
c_cust_017_rent_4,2026-06-03 08:00,cust_017,acct_1017,1806.9,USD,payment,Metro Landlord LLC,BR,online
c_cust_022_sal_4,2026-06-03 08:00,cust_022,acct_1022,8394.0,USD,salary,Browning Ltd Payroll,US,online
c_cust_051_sal_4,2026-06-03 08:00,cust_051,acct_1051,3783.19,USD,salary,Rodriguez-Hanson Payroll,SE,online
c_cust_053_sal_4,2026-06-03 08:00,cust_053,acct_1053,8309.61,USD,salary,"Brandt, Clark and Kelly Payroll",KE,online
c_cust_056_sal_4,2026-06-03 08:00,cust_056,acct_1056,2434.63,USD,salary,"Young, Callahan and Murray Payroll",FR,online
c_cust_062_sal_4,2026-06-03 08:00,cust_062,acct_1062,2744.54,USD,salary,Harris-Smith Payroll,GB,online
c_cust_065_sal_4,2026-06-03 08:00,cust_065,acct_1065,5606.2,USD,salary,"Bryant, Sweeney and Strickland Payroll",MX,online
c_cust_066_rent_4,2026-06-03 08:00,cust_066,acct_1066,868.49,USD,payment,Parkview Apartments,KE,online
c_cust_016_sal_4,2026-06-03 09:00,cust_016,acct_1016,3891.74,USD,salary,Cole PLC Payroll,GB,online
c_cust_037_sal_4,2026-06-03 09:00,cust_037,acct_1037,4144.81,USD,salary,Chung-Bennett Payroll,AU,online
c_cust_044_sal_4,2026-06-03 09:00,cust_044,acct_1044,3054.83,USD,salary,Campbell-Scott Payroll,CA,online
c_cust_045_sal_4,2026-06-03 09:00,cust_045,acct_1045,5484.49,USD,salary,Simmons-Kelley Payroll,NL,online
c_cust_048_rent_4,2026-06-03 09:00,cust_048,acct_1048,2514.69,USD,payment,Home Realty Trust,SE,online
c_cust_049_sal_4,2026-06-03 09:00,cust_049,acct_1049,4333.0,USD,salary,Haley-Newman Payroll,FR,online
c_cust_017_sal_4,2026-06-03 10:00,cust_017,acct_1017,8496.3,USD,salary,Baker Inc Payroll,BR,online
c_cust_023_sal_4,2026-06-03 10:00,cust_023,acct_1023,10966.7,USD,salary,Drake-Thomas Payroll,SG,online
c_cust_025_sal_4,2026-06-03 10:00,cust_025,acct_1025,6243.45,USD,salary,Franklin and Sons Payroll,GB,online
c_cust_032_shop_4_2,2026-06-03 10:00,cust_032,acct_1032,148.56,USD,payment,Home Goods Co,AE,mobile
c_cust_035_sal_4,2026-06-03 10:00,cust_035,acct_1035,6020.53,USD,salary,Baker Inc Payroll,DE,online
c_cust_038_sal_4,2026-06-03 10:00,cust_038,acct_1038,8186.62,USD,salary,Young-Avila Payroll,KE,online
c_cust_044_rent_4,2026-06-03 10:00,cust_044,acct_1044,929.93,USD,payment,Home Realty Trust,CA,online
c_cust_051_rent_4,2026-06-03 10:00,cust_051,acct_1051,1060.54,USD,payment,City Rentals,SE,online
c_cust_013_rent_4,2026-06-03 11:00,cust_013,acct_1013,768.34,USD,payment,City Rentals,IN,online
c_cust_045_rent_4,2026-06-03 11:00,cust_045,acct_1045,1153.12,USD,payment,Parkview Apartments,NL,online
c_cust_052_rent_4,2026-06-03 11:00,cust_052,acct_1052,1964.69,USD,payment,Metro Landlord LLC,KE,online
c_cust_058_rent_4,2026-06-03 11:00,cust_058,acct_1058,1512.97,USD,payment,Home Realty Trust,KE,online
c_cust_029_rent_4,2026-06-03 12:00,cust_029,acct_1029,1210.79,USD,payment,Metro Landlord LLC,CA,online
c_cust_017_shop_4_1,2026-06-03 13:00,cust_017,acct_1017,101.53,USD,payment,Home Goods Co,BR,online
c_cust_018_shop_4_0,2026-06-03 13:00,cust_018,acct_1018,118.06,USD,payment,Superstore Retail,IN,online
c_cust_024_rent_4,2026-06-03 13:00,cust_024,acct_1024,1381.72,USD,payment,Metro Landlord LLC,GB,online
c_cust_044_shop_4_3,2026-06-03 13:00,cust_044,acct_1044,170.59,USD,payment,Corner Pharmacy,CA,mobile
c_cust_049_shop_4_3,2026-06-03 13:00,cust_049,acct_1049,179.4,USD,payment,Online Marketplace,FR,mobile
c_cust_041_rent_4,2026-06-03 14:00,cust_041,acct_1041,766.61,USD,payment,Parkview Apartments,US,online
c_cust_043_cash_4,2026-06-03 14:00,cust_043,acct_1043,115.24,USD,cash_withdrawal,Self,AE,branch
c_cust_022_rent_4,2026-06-03 15:00,cust_022,acct_1022,2484.74,USD,payment,Home Realty Trust,US,online
c_cust_018_rent_4,2026-06-03 16:00,cust_018,acct_1018,2457.65,USD,payment,Metro Landlord LLC,IN,online
c_cust_053_rent_4,2026-06-03 16:00,cust_053,acct_1053,2822.57,USD,payment,Metro Landlord LLC,KE,online
c_cust_060_rent_4,2026-06-03 16:00,cust_060,acct_1060,1612.44,USD,payment,Metro Landlord LLC,PH,online
c_cust_040_shop_4_0,2026-06-03 20:00,cust_040,acct_1040,54.42,USD,payment,Grocery Mart,NG,online
c_cust_022_shop_4_2,2026-06-04 09:00,cust_022,acct_1022,56.45,USD,payment,Superstore Retail,US,online
c_cust_036_cash_4,2026-06-04 11:00,cust_036,acct_1036,358.88,USD,cash_withdrawal,Self,MX,branch
c_cust_042_rent_4,2026-06-04 11:00,cust_042,acct_1042,1241.15,USD,payment,City Rentals,IN,online
c_cust_064_cash_4,2026-06-04 11:00,cust_064,acct_1064,95.71,USD,cash_withdrawal,Self,NL,branch
c_cust_015_rent_4,2026-06-04 12:00,cust_015,acct_1015,2792.34,USD,payment,Parkview Apartments,AU,online
c_cust_019_rent_4,2026-06-04 12:00,cust_019,acct_1019,3105.2,USD,payment,Metro Landlord LLC,IN,online
c_cust_043_rent_4,2026-06-04 12:00,cust_043,acct_1043,1204.98,USD,payment,Metro Landlord LLC,AE,online
c_cust_064_rent_4,2026-06-04 12:00,cust_064,acct_1064,782.41,USD,payment,Home Realty Trust,NL,online
c_cust_067_rent_4,2026-06-04 12:00,cust_067,acct_1067,3081.2,USD,payment,City Rentals,GB,online
c_cust_025_rent_4,2026-06-04 13:00,cust_025,acct_1025,1306.84,USD,payment,City Rentals,GB,online
c_cust_025_shop_4_1,2026-06-04 14:00,cust_025,acct_1025,94.42,USD,payment,Superstore Retail,GB,mobile
c_cust_035_rent_4,2026-06-04 14:00,cust_035,acct_1035,1968.64,USD,payment,City Rentals,DE,online
c_cust_039_rent_4,2026-06-04 14:00,cust_039,acct_1039,1500.22,USD,payment,City Rentals,NG,online
c_cust_063_rent_4,2026-06-04 14:00,cust_063,acct_1063,1529.14,USD,payment,Metro Landlord LLC,AU,online
c_cust_033_rent_4,2026-06-04 15:00,cust_033,acct_1033,1786.57,USD,payment,Parkview Apartments,US,online
c_cust_036_shop_4_0,2026-06-04 15:00,cust_036,acct_1036,121.72,USD,payment,Superstore Retail,MX,mobile
c_cust_014_rent_4,2026-06-04 16:00,cust_014,acct_1014,1117.03,USD,payment,Metro Landlord LLC,NG,online
c_cust_025_shop_4_0,2026-06-04 16:00,cust_025,acct_1025,68.45,USD,payment,Online Marketplace,GB,mobile
c_cust_016_rent_4,2026-06-04 17:00,cust_016,acct_1016,1471.64,USD,payment,Parkview Apartments,GB,online
c_cust_062_cash_4,2026-06-04 17:00,cust_062,acct_1062,258.8,USD,cash_withdrawal,Self,GB,branch
c_cust_040_rent_4,2026-06-04 18:00,cust_040,acct_1040,2255.56,USD,payment,Home Realty Trust,NG,online
c_cust_044_shop_4_0,2026-06-04 20:00,cust_044,acct_1044,26.66,USD,payment,Superstore Retail,CA,mobile
c_cust_046_rent_4,2026-06-05 08:00,cust_046,acct_1046,1358.73,USD,payment,Parkview Apartments,PH,online
c_cust_065_rent_4,2026-06-05 09:00,cust_065,acct_1065,1446.46,USD,payment,Parkview Apartments,MX,online
c_cust_031_rent_4,2026-06-05 10:00,cust_031,acct_1031,1160.4,USD,payment,Parkview Apartments,SE,online
c_cust_032_rent_4,2026-06-05 10:00,cust_032,acct_1032,1403.15,USD,payment,Parkview Apartments,AE,online
c_cust_035_cash_4,2026-06-05 10:00,cust_035,acct_1035,130.55,USD,cash_withdrawal,Self,DE,branch
c_cust_054_rent_4,2026-06-05 11:00,cust_054,acct_1054,2304.95,USD,payment,City Rentals,AE,online
c_cust_060_shop_4_3,2026-06-05 13:00,cust_060,acct_1060,63.57,USD,payment,Grocery Mart,PH,online
c_cust_038_rent_4,2026-06-05 14:00,cust_038,acct_1038,2568.0,USD,payment,Parkview Apartments,KE,online
c_cust_049_rent_4,2026-06-05 14:00,cust_049,acct_1049,1108.78,USD,payment,Parkview Apartments,FR,online
c_cust_051_shop_4_1,2026-06-05 14:00,cust_051,acct_1051,76.5,USD,payment,Grocery Mart,SE,online
c_cust_021_rent_4,2026-06-05 15:00,cust_021,acct_1021,2232.06,USD,payment,City Rentals,SG,online
c_cust_029_shop_4_0,2026-06-05 15:00,cust_029,acct_1029,136.82,USD,payment,Home Goods Co,CA,mobile
c_cust_054_shop_4_0,2026-06-05 15:00,cust_054,acct_1054,40.47,USD,payment,Home Goods Co,AE,mobile
c_cust_014_shop_4_0,2026-06-05 16:00,cust_014,acct_1014,117.15,USD,payment,Grocery Mart,NG,online
c_cust_042_shop_4_2,2026-06-05 17:00,cust_042,acct_1042,37.32,USD,payment,Online Marketplace,IN,online
c_cust_055_rent_4,2026-06-05 17:00,cust_055,acct_1055,3503.19,USD,payment,Metro Landlord LLC,MX,online
c_cust_064_shop_4_0,2026-06-05 17:00,cust_064,acct_1064,143.7,USD,payment,Superstore Retail,NL,mobile
c_cust_057_rent_4,2026-06-05 18:00,cust_057,acct_1057,1843.94,USD,payment,Metro Landlord LLC,IN,online
c_cust_036_rent_4,2026-06-05 20:00,cust_036,acct_1036,3019.8,USD,payment,City Rentals,MX,online
c_cust_028_rent_4,2026-06-06 08:00,cust_028,acct_1028,811.99,USD,payment,City Rentals,AE,online
c_cust_044_util_4_0,2026-06-06 08:00,cust_044,acct_1044,96.25,USD,payment,Gas & Power Ltd,CA,online
c_cust_016_shop_4_0,2026-06-06 09:00,cust_016,acct_1016,171.74,USD,payment,Corner Pharmacy,GB,mobile
c_cust_037_rent_4,2026-06-06 09:00,cust_037,acct_1037,1395.46,USD,payment,Metro Landlord LLC,AU,online
c_cust_043_util_4_0,2026-06-06 09:00,cust_043,acct_1043,48.97,USD,payment,City Utilities,AE,online
c_cust_045_shop_4_2,2026-06-06 09:00,cust_045,acct_1045,165.18,USD,payment,Home Goods Co,NL,online
c_cust_061_rent_4,2026-06-06 09:00,cust_061,acct_1061,1449.4,USD,payment,City Rentals,JP,online
c_cust_026_shop_4_0,2026-06-06 10:00,cust_026,acct_1026,66.47,USD,payment,Home Goods Co,DE,online
c_cust_030_rent_4,2026-06-06 10:00,cust_030,acct_1030,1464.28,USD,payment,Parkview Apartments,IT,online
c_cust_026_util_4_0,2026-06-06 11:00,cust_026,acct_1026,252.51,USD,payment,Regional Electric Board,DE,branch
c_cust_037_util_4_1,2026-06-06 12:00,cust_037,acct_1037,142.48,USD,payment,City Utilities,AU,online
c_cust_042_shop_4_3,2026-06-06 12:00,cust_042,acct_1042,84.77,USD,payment,Grocery Mart,IN,mobile
c_cust_044_shop_4_1,2026-06-06 12:00,cust_044,acct_1044,43.66,USD,payment,Corner Pharmacy,CA,mobile
c_cust_046_util_4_1,2026-06-06 12:00,cust_046,acct_1046,234.99,USD,payment,Metro Water Authority,PH,mobile
c_cust_023_rent_4,2026-06-06 13:00,cust_023,acct_1023,3377.87,USD,payment,Home Realty Trust,SG,online
c_cust_027_rent_4,2026-06-06 13:00,cust_027,acct_1027,968.16,USD,payment,City Rentals,KE,online
c_cust_050_rent_4,2026-06-06 13:00,cust_050,acct_1050,2825.67,USD,payment,City Rentals,IT,online
c_cust_052_shop_4_0,2026-06-06 13:00,cust_052,acct_1052,15.03,USD,payment,Corner Pharmacy,KE,online
c_cust_020_rent_4,2026-06-06 14:00,cust_020,acct_1020,1074.58,USD,payment,Parkview Apartments,PH,online
c_cust_033_shop_4_0,2026-06-06 14:00,cust_033,acct_1033,127.66,USD,payment,Home Goods Co,US,mobile
c_cust_044_cash_4,2026-06-06 14:00,cust_044,acct_1044,317.98,USD,cash_withdrawal,Self,CA,branch
c_cust_048_shop_4_1,2026-06-06 14:00,cust_048,acct_1048,134.8,USD,payment,Home Goods Co,SE,online
c_cust_026_rent_4,2026-06-06 15:00,cust_026,acct_1026,3239.35,USD,payment,City Rentals,DE,online
c_cust_056_rent_4,2026-06-06 15:00,cust_056,acct_1056,643.6,USD,payment,Parkview Apartments,FR,online
c_cust_045_shop_4_0,2026-06-06 16:00,cust_045,acct_1045,105.23,USD,payment,Home Goods Co,NL,online
c_cust_062_util_4_0,2026-06-06 17:00,cust_062,acct_1062,224.63,USD,payment,Metro Water Authority,GB,online
c_cust_041_cash_4,2026-06-06 18:00,cust_041,acct_1041,285.48,USD,cash_withdrawal,Self,US,branch
c_cust_054_util_4_1,2026-06-06 18:00,cust_054,acct_1054,193.53,USD,payment,Gas & Power Ltd,AE,mobile
c_cust_059_rent_4,2026-06-06 18:00,cust_059,acct_1059,941.16,USD,payment,Home Realty Trust,AE,online
c_cust_034_rent_4,2026-06-06 19:00,cust_034,acct_1034,1480.31,USD,payment,Parkview Apartments,DE,online
c_cust_036_shop_4_2,2026-06-06 19:00,cust_036,acct_1036,170.36,USD,payment,Online Marketplace,MX,online
c_cust_047_rent_4,2026-06-06 20:00,cust_047,acct_1047,1023.42,USD,payment,Parkview Apartments,AU,online
c_cust_062_rent_4,2026-06-06 20:00,cust_062,acct_1062,586.08,USD,payment,Metro Landlord LLC,GB,online
c_cust_063_shop_4_2,2026-06-06 21:00,cust_063,acct_1063,53.42,USD,payment,Superstore Retail,AU,mobile
c_cust_019_cash_4,2026-06-07 10:00,cust_019,acct_1019,195.91,USD,cash_withdrawal,Self,IN,branch
c_cust_058_util_4_0,2026-06-07 11:00,cust_058,acct_1058,227.62,USD,payment,Gas & Power Ltd,KE,branch
c_cust_032_shop_4_1,2026-06-07 12:00,cust_032,acct_1032,136.09,USD,payment,Superstore Retail,AE,online
c_cust_052_util_4_0,2026-06-07 12:00,cust_052,acct_1052,88.12,USD,payment,City Utilities,KE,mobile
c_cust_046_util_4_0,2026-06-07 13:00,cust_046,acct_1046,216.39,USD,payment,Gas & Power Ltd,PH,branch
c_cust_050_util_4_0,2026-06-07 13:00,cust_050,acct_1050,256.87,USD,payment,Regional Electric Board,IT,branch
